"District","State","Yearcode","Ground_water_level","ID","SDP","gini"
"hoshangabad","madhya pradesh",2018,8.78833333333333,4092018,"482361",0.34
"hoshangabad","madhya pradesh",2016,6.645,4092016,"419465",0.34
"hoshangabad","madhya pradesh",2013,5.7925,4092013,"322598",0.34
"hoshangabad","madhya pradesh",2017,7.6325,4092017,"441956",0.34
"hoshangabad","madhya pradesh",2019,5.62285714285714,4092019,"508146",0.34
"hoshangabad","madhya pradesh",2012,7.20666666666667,4092012,"306853",0.34
"hoshangabad","madhya pradesh",2021,6.61,4092021,"539180",0.34
"hoshangabad","madhya pradesh",2014,6.595,4092014,"339247",0.34
"hoshangabad","madhya pradesh",2020,5.61333333333333,4092020,"490238",0.34
"hoshiarpur","punjab",2011,11.5125,332011,"239227",0.26
"hoshiarpur","punjab",2015,15.24,332015,"294895",0.26
"hoshiarpur","punjab",2014,14.875,332014,"278485",0.26
"hoshiarpur","punjab",2013,13.355,332013,"267515",0.26
"hoshiarpur","punjab",2012,12.41,332012,"251813",0.26
"hoshiarpur","punjab",2016,14.45,332016,"315783",0.26
"hoshiarpur","punjab",2019,13.1966666666667,332019,"367558",0.26
"hoshiarpur","punjab",2021,132.158333333333,332021,"376781",0.26
"hoshiarpur","punjab",2018,16.016,332018,"353942",0.26
"hoshiarpur","punjab",2020,16.83,332020,"352357",0.26
"hoshiarpur","punjab",2017,15.4,332017,"335057",0.26
"hyderabad","telangana",2021,5.45,5072021,"599614",0.26
"hyderabad","telangana",2019,7.1,5072019,"572736",0.26
"hyderabad","telangana",2017,4.35166666666667,5072017,"498145",0.26
"hyderabad","telangana",2020,6.64666666666667,5072020,"537753",0.26
"hyderabad","telangana",2013,3.66,5072013,"349593",0.26
"hyderabad","telangana",2014,4.29083333333333,5072014,"372897",0.26
"hyderabad","telangana",2011,3.7525,5072011,"325139",0.26
"hyderabad","telangana",2012,4.00416666666667,5072012,"334205",0.26
"hyderabad","telangana",2018,5.99916666666667,5072018,"544441",0.26
"hyderabad","telangana",2015,5.10333333333333,5072015,"416892",0.26
"idukki","kerala",2019,4.97444444444444,5562019,"521455",0.4
"idukki","kerala",2020,5.9,5562020,"472272",0.4
"idukki","kerala",2014,4.655,5562014,"382134",0.4
"idukki","kerala",2021,5.46,5562021,"506107",0.4
"idukki","kerala",2018,5.084,5562018,"510787",0.4
"idukki","kerala",2017,4.815,5562017,"473182",0.4
"idukki","kerala",2012,5.76333333333333,5562012,"348616",0.4
"idukki","kerala",2011,5.44,5562011,"328021",0.4
"idukki","kerala",2015,4.545,5562015,"411150",0.4
"idukki","kerala",2016,4.9025,5562016,"443615",0.4
"idukki","kerala",2013,4.805,5562013,"364707",0.4
"indore","madhya pradesh",2016,9.6325,4102016,"419465",0.3
"indore","madhya pradesh",2014,9.0125,4102014,"339247",0.3
"indore","madhya pradesh",2017,11.285,4102017,"441956",0.3
"indore","madhya pradesh",2013,8.4,4102013,"322598",0.3
"indore","madhya pradesh",2012,9.86333333333333,4102012,"306853",0.3
"indore","madhya pradesh",2020,6.02666666666667,4102020,"490238",0.3
"indore","madhya pradesh",2021,9.08,4102021,"539180",0.3
"indore","madhya pradesh",2015,9.4225,4102015,"370716",0.3
"indore","madhya pradesh",2011,7.92,4102011,"282371",0.3
"indore","madhya pradesh",2018,11.2266666666667,4102018,"482361",0.3
"indore","madhya pradesh",2019,7.18714285714286,4102019,"508146",0.3
"jabalpur","madhya pradesh",2013,5.9342331027112,4112013,"322598",0.4
"jabalpur","madhya pradesh",2019,5.02585569345551,4112019,"508146",0.4
"jabalpur","madhya pradesh",2017,7.68429511575309,4112017,"441956",0.4
"jabalpur","madhya pradesh",2015,6.79303671538797,4112015,"370716",0.4
"jabalpur","madhya pradesh",2011,6.14144443949077,4112011,"282371",0.4
"jabalpur","madhya pradesh",2021,7.00024805216753,4112021,"539180",0.4
"jabalpur","madhya pradesh",2016,6.50344014832254,4112016,"419465",0.4
"jabalpur","madhya pradesh",2012,6.79386888943126,4112012,"306853",0.4
"jabalpur","madhya pradesh",2018,8.1786064974682,4112018,"482361",0.4
"jabalpur","madhya pradesh",2020,5.02633122148025,4112020,"490238",0.4
"jabalpur","madhya pradesh",2014,6.35115229840022,4112014,"339247",0.4
"jaipur","rajasthan",2021,34.95,1022021,"648142",0.32
"jaipur","rajasthan",2011,28.0825,1022011,"395331",0.32
"jaipur","rajasthan",2019,35.4275,1022019,"598550",0.32
"jaipur","rajasthan",2020,35.17,1022020,"583645",0.32
"jaipur","rajasthan",2017,33.53,1022017,"557618",0.32
"jaipur","rajasthan",2013,27.075,1022013,"434292",0.32
"jaipur","rajasthan",2015,28.67,1022015,"501922",0.32
"jaipur","rajasthan",2012,27.83,1022012,"409802",0.32
"jaipur","rajasthan",2016,31.0225,1022016,"529650",0.32
"jaipur","rajasthan",2018,34.6133333333333,1022018,"568102",0.32
"jaipur","rajasthan",2014,28.5275,1022014,"465408",0.32
"jaisalmer","rajasthan",2014,38.5125,1032014,"465408",0.2
"jaisalmer","rajasthan",2012,39.5666666666667,1032012,"409802",0.2
"jaisalmer","rajasthan",2011,36.9875,1032011,"395331",0.2
"jaisalmer","rajasthan",2015,35.895,1032015,"501922",0.2
"jaisalmer","rajasthan",2018,35.6,1032018,"568102",0.2
"jaisalmer","rajasthan",2021,38.99,1032021,"648142",0.2
"jaisalmer","rajasthan",2013,41,1032013,"434292",0.2
"jaisalmer","rajasthan",2016,37.77,1032016,"529650",0.2
"jaisalmer","rajasthan",2017,35.55,1032017,"557618",0.2
"jaisalmer","rajasthan",2020,38.6666666666667,1032020,"583645",0.2
"jaisalmer","rajasthan",2019,41.23,1032019,"598550",0.2
"jalandhar","punjab",2016,23.373189273626,342016,"315783",0.33
"jalandhar","punjab",2020,24.6536610661328,342020,"352357",0.33
"jalandhar","punjab",2019,24.600377454481,342019,"367558",0.33
"jalandhar","punjab",2011,19.0547190605356,342011,"239227",0.33
"jalandhar","punjab",2015,22.3191728306392,342015,"294895",0.33
"jalandhar","punjab",2012,18.1497302188875,342012,"251813",0.33
"jalandhar","punjab",2013,21.7197321995567,342013,"267515",0.33
"jalandhar","punjab",2018,24.5131255404013,342018,"353942",0.33
"jalandhar","punjab",2017,23.8996979612601,342017,"335057",0.33
"jalandhar","punjab",2014,21.4774582778275,342014,"278485",0.33
"jalandhar","punjab",2021,139.065231072553,342021,"376781",0.33
"jalaun","uttar pradesh",2011,9.2725,1512011,"645132",0.28
"jalaun","uttar pradesh",2012,9.51666666666667,1512012,"673552",0.28
"jalaun","uttar pradesh",2021,27.722,1512021,"948839",0.28
"jalaun","uttar pradesh",2017,10.814,1512017,"922458",0.28
"jalaun","uttar pradesh",2020,21.7191666666667,1512020,"910011",0.28
"jalaun","uttar pradesh",2016,7.835,1512016,"888453",0.28
"jalaun","uttar pradesh",2015,8.545,1512015,"792049",0.28
"jalaun","uttar pradesh",2013,8.14,1512013,"707469",0.28
"jalaun","uttar pradesh",2019,19.675,1512019,"980106",0.28
"jalaun","uttar pradesh",2014,8.2325,1512014,"729686",0.28
"jalaun","uttar pradesh",2018,12.7014285714286,1512018,"949184",0.28
"jalgaon","maharashtra",2019,12.2725,4782019,"1782903",0.26
"jalgaon","maharashtra",2011,9.285,4782011,"1126595",0.26
"jalgaon","maharashtra",2020,6.44333333333333,4782020,"1653094",0.26
"jalgaon","maharashtra",2014,9.8375,4782014,"1345341",0.26
"jalgaon","maharashtra",2016,10.8525,4782016,"1596121",0.26
"jalgaon","maharashtra",2012,11.36,4782012,"1189711",0.26
"jalgaon","maharashtra",2013,11.24,4782013,"1267551",0.26
"jalgaon","maharashtra",2017,11.12,4782017,"1661065",0.26
"jalgaon","maharashtra",2018,9.99,4782018,"1728578",0.26
"jalgaon","maharashtra",2021,10.52,4782021,"-",0.26
"jalgaon","maharashtra",2015,9.5825,4782015,"1452513",0.26
"jalna","maharashtra",2016,8.2998047154178,4792016,"1596121",0.18
"jalna","maharashtra",2013,7.91098503505587,4792013,"1267551",0.18
"jalna","maharashtra",2012,8.42774965297279,4792012,"1189711",0.18
"jalna","maharashtra",2014,7.03863318809005,4792014,"1345341",0.18
"jalna","maharashtra",2021,5.59302155597524,4792021,"-",0.18
"jalna","maharashtra",2017,6.95887530493889,4792017,"1661065",0.18
"jalna","maharashtra",2011,6.03916721485205,4792011,"1126595",0.18
"jalna","maharashtra",2019,9.58839301507875,4792019,"1782903",0.18
"jalna","maharashtra",2018,7.38757392687639,4792018,"1728578",0.18
"jalna","maharashtra",2020,3.93139899032603,4792020,"1653094",0.18
"jalna","maharashtra",2015,8.36460799547811,4792015,"1452513",0.18
"jalpaiguri","west bengal",2014,1.90443050695929,3142014,"515702",0.22
"jalpaiguri","west bengal",2013,1.84977797585449,3142013,"503952",0.22
"jalpaiguri","west bengal",2018,1.90022646610507,3142018,"659288",0.22
"jalpaiguri","west bengal",2020,1.55829780996227,3142020,"706648",0.22
"jalpaiguri","west bengal",2016,2.02494634478011,3142016,"584911",0.22
"jalpaiguri","west bengal",2017,2.1636796929692,3142017,"623787",0.22
"jalpaiguri","west bengal",2019,1.66620152522045,3142019,"697554",0.22
"jalpaiguri","west bengal",2015,1.68161634168591,3142015,"546988",0.22
"jalpaiguri","west bengal",2021,2.56726761497381,3142021,"-",0.22
"jalpaiguri","west bengal",2011,1.79932948560392,3142011,"473205",0.22
"jalpaiguri","west bengal",2012,1.93385879293879,3142012,"492901",0.22
"jamnagar","gujarat",2015,5.53468671100284,4472015,"774775",0.18
"jamnagar","gujarat",2016,6.25944978806816,4472016,"843930",0.18
"jamnagar","gujarat",2018,4.99669323545703,4472018,"1034399",0.18
"jamnagar","gujarat",2021,2.72441060294434,4472021,"-",0.18
"jamnagar","gujarat",2014,4.39223888872116,4472014,"705629",0.18
"jamnagar","gujarat",2020,1.73283380942257,4472020,"1099259",0.18
"jamnagar","gujarat",2019,4.35731054765777,4472019,"1110179",0.18
"jamnagar","gujarat",2017,4.72842417145628,4472017,"946511",0.18
"jamnagar","gujarat",2011,3.12026513499608,4472011,"532809",0.18
"jamnagar","gujarat",2012,5.59047503353464,4472012,"596659",0.18
"jamnagar","gujarat",2013,5.04132389348247,4472013,"641489",0.18
"jamtara","jharkhand",2017,4.8325,3332017,"191573",0.21
"jamtara","jharkhand",2018,5.46,3332018,"208701",0.21
"jamtara","jharkhand",2014,4.61,3332014,"170568",0.21
"jamtara","jharkhand",2021,5.3,3332021,"213681",0.21
"jamtara","jharkhand",2011,5.0925,3332011,"137383",0.21
"jamtara","jharkhand",2016,5.305,3332016,"176363",0.21
"jamtara","jharkhand",2012,5.46666666666667,3332012,"149526",0.21
"jamtara","jharkhand",2020,3.35666666666667,3332020,"196467",0.21
"jamtara","jharkhand",2019,5.365,3332019,"209913",0.21
"jamtara","jharkhand",2015,4.9025,3332015,"158231",0.21
"jamtara","jharkhand",2013,5.0225,3332013,"150609",0.21
"jamui","bihar",2016,5.555,1982016,"289265",0.21
"jamui","bihar",2015,6.6175,1982015,"269200",0.21
"jamui","bihar",2017,5.4925,1982017,"312605",0.21
"jamui","bihar",2012,7.14333333333333,1982012,"236933",0.21
"jamui","bihar",2013,6.625,1982013,"246915",0.21
"jamui","bihar",2014,6.19,1982014,"255739",0.21
"jamui","bihar",2018,5.99,1982018,"345545",0.21
"jamui","bihar",2021,6.14,1982021,"382274",0.21
"jamui","bihar",2020,6.73666666666667,1982020,"344183",0.21
"jamui","bihar",2019,6.9375,1982019,"359196",0.21
"jamui","bihar",2011,7.045,1982011,"228497",0.21
"jashpur","chhattisgarh",2018,5.54,3802018,"209211",0.22
"jashpur","chhattisgarh",2020,4.53333333333333,3802020,"215126",0.22
"jashpur","chhattisgarh",2017,5.064,3802017,"194073",0.22
"jashpur","chhattisgarh",2013,3.345,3802013,"163494",0.22
"jashpur","chhattisgarh",2021,5.63,3802021,"-",0.22
"jashpur","chhattisgarh",2019,4.47714285714286,3802019,"220624",0.22
"jashpur","chhattisgarh",2014,4.13833333333333,3802014,"165354",0.22
"jashpur","chhattisgarh",2016,4.70428571428571,3802016,"187541",0.22
"jashpur","chhattisgarh",2012,3.48,3802012,"148760",0.22
"jashpur","chhattisgarh",2011,4.6625,3802011,"142273",0.22
"jashpur","chhattisgarh",2015,5.18714285714286,3802015,"168879",0.22
"jaunpur","uttar pradesh",2012,5.84333333333333,1522012,"673552",0.23
"jaunpur","uttar pradesh",2019,10.95,1522019,"980106",0.23
"jaunpur","uttar pradesh",2013,5.0375,1522013,"707469",0.23
"jaunpur","uttar pradesh",2016,5.705,1522016,"888453",0.23
"jaunpur","uttar pradesh",2014,5.0725,1522014,"729686",0.23
"jaunpur","uttar pradesh",2017,7.586,1522017,"922458",0.23
"jaunpur","uttar pradesh",2021,14.946,1522021,"948839",0.23
"jaunpur","uttar pradesh",2011,6.27,1522011,"645132",0.23
"jaunpur","uttar pradesh",2018,9.95857142857143,1522018,"949184",0.23
"jaunpur","uttar pradesh",2020,10.4416666666667,1522020,"910011",0.23
"jaunpur","uttar pradesh",2015,5.165,1522015,"792049",0.23
"jehanabad","bihar",2020,3.57333333333333,1992020,"344183",0.23
"jehanabad","bihar",2018,4.5575,1992018,"345545",0.23
"jehanabad","bihar",2013,4.905,1992013,"246915",0.23
"jehanabad","bihar",2016,4.28,1992016,"289265",0.23
"jehanabad","bihar",2017,3.78,1992017,"312605",0.23
"jehanabad","bihar",2021,3.39,1992021,"382274",0.23
"jehanabad","bihar",2012,4.05,1992012,"236933",0.23
"jehanabad","bihar",2015,4.42,1992015,"269200",0.23
"jehanabad","bihar",2019,4.7375,1992019,"359196",0.23
"jehanabad","bihar",2011,5.265,1992011,"228497",0.23
"jehanabad","bihar",2014,4.425,1992014,"255739",0.23
"jhabua","madhya pradesh",2019,4.62,4122019,"508146",0.24
"jhabua","madhya pradesh",2020,3.51333333333333,4122020,"490238",0.24
"jhabua","madhya pradesh",2014,6.6575,4122014,"339247",0.24
"jhabua","madhya pradesh",2012,8.45333333333333,4122012,"306853",0.24
"jhabua","madhya pradesh",2011,7.4125,4122011,"282371",0.24
"jhabua","madhya pradesh",2016,5.695,4122016,"419465",0.24
"jhabua","madhya pradesh",2018,6.65166666666667,4122018,"482361",0.24
"jhabua","madhya pradesh",2013,5.835,4122013,"322598",0.24
"jhabua","madhya pradesh",2015,7.0975,4122015,"370716",0.24
"jhabua","madhya pradesh",2021,4.95,4122021,"539180",0.24
"jhabua","madhya pradesh",2017,5.655,4122017,"441956",0.24
"jhajjar","haryana",2011,4.545,642011,"289756",0.25
"jhajjar","haryana",2011,4.545,642011,"271152",0.25
"jhajjar","haryana",2020,6.68,642020,"480471",0.25
"jhajjar","haryana",2017,6.15,642017,"434407",0.25
"jhajjar","haryana",2013,6.3475,642013,"314931",0.25
"jhajjar","haryana",2014,6.4925,642014,"333359",0.25
"jhajjar","haryana",2015,5.4175,642015,"372700",0.25
"jhajjar","haryana",2018,5.774,642018,"470328",0.25
"jhajjar","haryana",2019,5.70333333333333,642019,"507776",0.25
"jhajjar","haryana",2021,5.04,642021,"527733",0.25
"jhajjar","haryana",2016,9.1425,642016,"412055",0.25
"jhalawar","rajasthan",2013,6.45,1052013,"434292",0.2
"jhalawar","rajasthan",2018,4.93,1052018,"568102",0.2
"jhalawar","rajasthan",2017,5.78,1052017,"557618",0.2
"jhalawar","rajasthan",2012,7.76666666666667,1052012,"409802",0.2
"jhalawar","rajasthan",2016,5.93,1052016,"529650",0.2
"jhalawar","rajasthan",2020,5.57333333333333,1052020,"583645",0.2
"jhalawar","rajasthan",2015,6.2225,1052015,"501922",0.2
"jhalawar","rajasthan",2011,7.965,1052011,"395331",0.2
